id,event_a_id,event_b_id,direction,layer_type,layer_entity_id,connection_type,strength_score,source_count,time_distance,manual_strength,manual_reason,verification_status,verified_by,verified_at,curated_status,curated_by,curated_at,curation_note,created_at,updated_at
60254,5195,19622,forward,person,13110713,related,51.45199557233697,9,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60257,8181,11573,forward,person,13110713,related,51.45199557233697,9,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60259,8181,14152,forward,person,13110713,related,51.45199557233697,9,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60263,8181,22903,forward,person,13110713,related,51.45199557233697,9,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60265,11573,14152,forward,person,13110713,related,51.45199557233697,9,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60266,11573,16764,forward,person,13110713,related,51.45199557233697,9,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60267,11573,19622,forward,person,13110713,related,51.45199557233697,9,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60268,11573,22645,forward,person,13110713,related,51.45199557233697,9,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60276,14152,19622,forward,person,13110713,related,51.45199557233697,9,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60286,13852,17038,forward,person,13110727,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60299,8138,14941,forward,person,13111383,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60301,14941,19655,forward,person,13111383,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60313,14120,16962,forward,person,13113946,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60314,14120,16975,forward,person,13113946,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60317,11217,17544,forward,person,13114784,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60319,17544,20200,forward,person,13114784,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60334,8842,11709,forward,person,13116032,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60337,8842,25872,forward,person,13116032,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60339,11709,19589,forward,person,13116032,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60340,11709,25872,forward,person,13116032,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60342,14441,25872,forward,person,13116032,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60343,19589,25872,forward,person,13116032,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60374,5785,25414,forward,person,13122064,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60390,5667,25402,forward,person,13123262,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60399,19665,20525,forward,person,13123841,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60401,20525,25331,forward,person,13123841,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60402,17061,23587,forward,person,13125147,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60404,19589,25693,forward,person,13125682,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60416,6703,11352,forward,person,13130457,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60419,11116,11385,forward,person,13131111,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60421,13980,16742,forward,person,13131258,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60423,14153,14720,forward,person,13131372,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60430,5194,22645,forward,person,13131580,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60432,16792,22587,forward,person,13131580,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60434,22540,22587,forward,person,13131580,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60436,22587,22645,forward,person,13131580,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60455,8145,8769,forward,person,13135350,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60457,8145,9008,forward,person,13135350,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60459,8769,8806,forward,person,13135350,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60460,8769,9008,forward,person,13135350,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60461,8769,25279,forward,person,13135350,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60462,8806,9008,forward,person,13135350,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60464,9008,25279,forward,person,13135350,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60466,11174,15423,forward,person,13135508,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60467,11174,19711,forward,person,13135508,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60468,11174,25286,forward,person,13135508,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60469,15423,19711,forward,person,13135508,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60470,15423,25286,forward,person,13135508,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60486,5702,12299,forward,person,13137656,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60488,12299,19589,forward,person,13137656,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60500,5731,8145,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60502,5731,10346,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60504,5731,11125,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60505,5731,17007,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60507,5731,23214,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60508,5731,25279,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60509,8145,8648,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60510,8145,10346,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60512,8145,11125,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60515,8145,23214,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60517,8648,10346,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60519,8648,11125,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60520,8648,17007,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60522,8648,23214,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60523,8648,25279,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60524,10346,11010,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60525,10346,11125,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60526,10346,17007,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60527,10346,19589,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60528,10346,23214,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60529,10346,25279,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60531,11010,17007,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60533,11010,23214,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60535,11125,17007,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60537,11125,23214,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60538,11125,25279,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60539,17007,19589,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60540,17007,23214,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60542,19589,23214,forward,person,13141537,related,60.017931623955675,10,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60550,22970,25279,forward,person,13141643,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60552,11785,26664,forward,person,13142196,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60560,17625,19614,forward,person,13142198,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60566,16785,19873,forward,person,13142545,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60575,8341,13852,forward,person,13143729,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60576,8341,20545,forward,person,13143729,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60577,13852,20545,forward,person,13143729,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60579,11352,16763,forward,person,13143861,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60591,5511,16755,forward,person,13147361,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60592,5708,22802,forward,person,13147587,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60598,11855,20100,forward,person,13147637,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60599,19613,20600,forward,person,13147951,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60601,20600,25301,forward,person,13147951,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60607,5265,9296,forward,person,13149508,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60619,16764,26336,forward,person,13152307,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60627,5675,16796,forward,person,13153454,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60629,5497,25574,forward,person,13153483,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60641,5386,12908,forward,person,13154571,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60648,14148,15198,forward,person,13155193,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60661,13852,22773,forward,person,13157961,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60662,5234,11880,forward,person,13158508,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60664,5234,22713,forward,person,13158508,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60665,11880,16841,forward,person,13158508,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60666,11880,22713,forward,person,13158508,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60667,16841,22713,forward,person,13158508,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60677,5688,20975,forward,person,13159984,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60683,19704,22493,forward,person,13161111,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60691,6544,14153,forward,person,13162653,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60693,5833,8741,forward,person,13163801,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60696,8741,11446,forward,person,13163801,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60697,8741,19588,forward,person,13163801,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60700,11387,23175,forward,person,13164947,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60706,14368,22740,forward,person,13166639,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60725,22929,23745,forward,person,13168326,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60727,11066,12908,forward,person,13168359,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60732,11116,12908,forward,person,13168359,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60733,11116,15101,forward,person,13168359,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60737,12908,15101,forward,person,13168359,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60738,12908,16843,forward,person,13168359,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60739,12908,19613,forward,person,13168359,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60741,15101,16843,forward,person,13168359,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60742,15101,19613,forward,person,13168359,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60743,15101,19649,forward,person,13168359,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60749,5451,16962,forward,person,13168373,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60750,5451,19781,forward,person,13168373,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60754,8127,19781,forward,person,13168373,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60756,16778,16962,forward,person,13168373,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60757,16778,19781,forward,person,13168373,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60759,16962,19781,forward,person,13168373,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60763,8145,17278,forward,person,13168443,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60764,7414,8106,forward,person,13168615,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60765,7414,11249,forward,person,13168615,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60766,8106,11249,forward,person,13168615,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60769,14148,25341,forward,person,13169547,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60770,14148,25693,forward,person,13169547,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60771,17442,25341,forward,person,13169547,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60773,25341,25693,forward,person,13169547,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60777,5505,14222,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60778,5505,14402,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60779,5505,16787,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60781,5505,20150,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60783,5505,25335,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60787,14222,20150,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60788,14222,22838,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60789,14222,25335,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60792,14402,20150,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60796,16787,20150,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60799,19589,20150,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60802,20150,22838,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60803,20150,25335,forward,person,13170828,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60810,23745,26239,forward,person,13171349,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60926,11014,22470,forward,person,13175844,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
60928,11433,15160,forward,person,13175905,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61030,14141,19906,forward,person,13182810,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61045,19588,25805,forward,person,13182990,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61050,8321,20117,forward,person,13183925,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61051,5194,14339,forward,person,13183951,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61053,14339,16833,forward,person,13183951,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61087,11715,17388,forward,person,13185972,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61089,17388,26233,forward,person,13185972,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61091,5215,25278,forward,person,13187235,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61099,11120,14720,forward,person,13188683,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61121,21711,22752,forward,person,13191047,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61123,22752,25764,forward,person,13191047,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61132,5584,5735,forward,person,13193082,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61133,5584,8383,forward,person,13193082,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61134,5584,11366,forward,person,13193082,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61135,5584,14379,forward,person,13193082,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61136,5735,8383,forward,person,13193082,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61137,5735,11366,forward,person,13193082,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61138,5735,14379,forward,person,13193082,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61140,8383,14379,forward,person,13193082,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61141,11366,14379,forward,person,13193082,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61151,14688,20350,forward,person,13193570,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61152,5451,22512,forward,person,13193607,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61154,22512,25805,forward,person,13193607,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61160,13838,19596,forward,person,13195367,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61173,8145,16741,forward,person,13196097,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61177,16741,25279,forward,person,13196097,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61182,5242,5268,forward,person,13196650,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61183,5242,5785,forward,person,13196650,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61184,5242,11010,forward,person,13196650,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61185,5242,16993,forward,person,13196650,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61186,5242,19589,forward,person,13196650,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61187,5242,22740,forward,person,13196650,related,35.39380753558938,7,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
61203,11268,16838,forward,person,13196991,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
