event_id,person_id,role,description
16785,14111325,conflict,
19633,14111764,conflict,
16785,14112479,conflict,
16785,14112532,conflict,
16785,14112581,conflict,
16785,14112583,conflict,
16742,14112606,conflict,
8285,14112606,conflict,
16785,14112654,conflict,
16785,14112660,conflict,
16785,14112813,conflict,
16742,14112878,participant_in,
20049,14112890,conflict,
16785,14112900,conflict,
16785,14113008,conflict,
16785,14113166,conflict,
16785,14113208,conflict,
16785,14113211,conflict,
16785,14113212,conflict,
16785,14113214,conflict,
16785,14113344,conflict,
16785,14113397,conflict,
16785,14113460,conflict,
16785,14113466,conflict,
16785,14113492,conflict,
16785,14113525,conflict,
16785,14113550,conflict,
16785,14113617,conflict,
13630,14113821,conflict,
16785,14113959,conflict,
16785,14113969,conflict,
13630,14114130,conflict,
16785,14114332,conflict,
16785,14114333,conflict,
16785,14114372,conflict,
16785,14114459,conflict,
25286,14114489,conflict,
16785,14114497,conflict,
16785,14114505,conflict,
16785,14114693,conflict,
16785,14114707,conflict,
16785,14114714,conflict,
16785,14114798,conflict,
16785,14114874,conflict,
16785,14114980,conflict,
16785,14115006,conflict,
16785,14115163,conflict,
16785,14115506,conflict,
16785,14115611,conflict,
16785,14115646,conflict,
16785,14115722,conflict,
25574,14115796,conflict,
16785,14115987,conflict,
16785,14116066,conflict,
16785,14116167,conflict,
16785,14116221,conflict,
16785,14116314,conflict,
16785,14116437,conflict,
16785,14116460,conflict,
16785,14116504,conflict,
16785,14116634,conflict,
16785,14116672,conflict,
16785,14116691,conflict,
16785,14116712,conflict,
16785,14116752,conflict,
16785,14116834,conflict,
16785,14116837,conflict,
19711,14117000,conflict,
22030,14117075,conflict,
22036,14117075,conflict,
7672,14117075,conflict,
22032,14117075,conflict,
16785,14117085,conflict,
8736,14117144,conflict,
16785,14118178,conflict,
13854,14118824,conflict,
5421,14118824,conflict,
5851,14119277,conflict,
15703,14119277,conflict,
22478,14119926,conflict,
13854,14121130,conflict,
14321,14121130,conflict,
5421,14121130,conflict,
8303,14121268,conflict,
8767,14121268,conflict,
17051,14121275,conflict,
25451,14121750,participant_in,
22472,14121764,conflict,
19711,14122035,conflict,
16785,14122054,conflict,
19589,14123084,conflict,
25287,14123832,conflict,
25286,14123869,conflict,
24593,14123869,conflict,
16799,14125466,conflict,
16785,14125620,conflict,
16785,14126182,conflict,
13873,14126223,conflict,
16850,14126223,conflict,
22704,14126248,participant_in,
22478,14126876,conflict,
25303,14126876,conflict,
16785,14126876,conflict,
19797,14126880,conflict,
19588,14127106,conflict,
14152,14127273,conflict,
19593,14127824,conflict,
11029,14127824,conflict,
22478,14128161,conflict,
25303,14128161,conflict,
16785,14128161,conflict,
18152,14128339,conflict,
6090,14128339,conflict,
8736,14128339,conflict,
19797,14129080,conflict,
22478,14129338,conflict,
27006,14129556,conflict,
23219,14129563,conflict,
11668,14129563,conflict,
25516,14129977,conflict,
19589,14130046,conflict,
11206,14130057,participant_in,
22478,14130385,conflict,
19665,14130503,conflict,
19797,14130819,conflict,
19589,14130944,conflict,
5688,14132053,conflict,
25286,14132212,conflict,
5646,14133185,conflict,
16785,14133370,conflict,
14846,14133515,conflict,
25516,14134133,conflict,
19589,14134137,conflict,
13864,14134616,conflict,
16742,14134682,conflict,
16785,14134753,conflict,
22493,14134799,conflict,
19633,14134926,conflict,
8124,14135748,conflict,
12640,14136008,conflict,
22478,14136187,conflict,
20172,14136350,conflict,
16785,14136506,conflict,
19797,14137318,conflict,
19649,14137357,conflict,
22478,14137357,conflict,
16785,14137401,conflict,
8143,14137717,conflict,
19589,14137864,conflict,
16742,14138507,conflict,
22461,14138515,conflict,
5574,14138842,participant_in,
16785,14139019,conflict,
22030,14139020,conflict,
13915,14139090,significant_event,
16785,14139214,conflict,
11684,14139362,conflict,
15708,14139654,conflict,
22030,14139689,conflict,
19589,14139973,conflict,
14111,14139973,conflict,
19589,14139981,conflict,
11010,14139981,conflict,
22618,14139981,conflict,
6090,14140857,conflict,
8736,14140857,conflict,
11855,14140857,conflict,
22742,14141382,conflict,
16785,14141508,conflict,
25303,14141508,conflict,
8560,14142446,conflict,
16742,14142446,conflict,
19589,14142569,conflict,
5320,14142965,conflict,
22478,14143140,conflict,
25303,14143174,conflict,
16785,14143174,conflict,
19593,14143200,conflict,
22478,14143202,conflict,
16785,14143202,conflict,
25303,14143204,conflict,
16785,14143204,conflict,
16785,14143238,conflict,
22478,14143289,conflict,
16785,14143289,conflict,
22478,14143308,conflict,
25303,14143308,conflict,
16785,14143308,conflict,
8170,14143318,conflict,
19665,14143318,conflict,
22478,14143344,conflict,
8121,14143378,conflict,
22478,14143473,conflict,
16785,14143473,conflict,
16785,14143479,conflict,
22478,14143522,conflict,
16785,14143522,conflict,
16785,14143563,conflict,
17743,14143564,conflict,
16785,14143564,conflict,
19872,14143589,conflict,
16785,14143598,conflict,
16785,14143608,conflict,
16785,14143763,conflict,
16785,14143779,conflict,
25303,14143830,conflict,
16785,14143830,conflict,
19788,14143891,conflict,
11029,14143908,conflict,
16368,14143944,conflict,
22478,14143994,conflict,
16785,14143994,conflict,
22545,14144044,conflict,
16785,14144044,conflict,
16785,14144085,conflict,
19788,14144272,conflict,
16742,14144942,conflict,
22030,14145153,conflict,
19152,14145153,conflict,
19711,14145319,conflict,
19633,14145369,conflict,
16785,14145648,conflict,
7672,14146143,conflict,
22036,14146143,conflict,
22032,14146143,conflict,
7673,14146143,conflict,
22030,14146235,conflict,
22030,14146261,conflict,
22030,14146289,conflict,
7672,14146289,conflict,
19633,14146348,conflict,
19633,14147677,conflict,
19589,14150216,conflict,
5194,14150231,conflict,
22030,14150633,conflict,
22030,14150943,conflict,
25964,14152737,conflict,
22030,14152977,conflict,
7672,14152977,conflict,
25292,14155152,conflict,
16742,14157060,conflict,
22036,14157176,conflict,
22036,14157184,conflict,
22030,14157189,conflict,
22036,14157189,conflict,
27632,14157189,conflict,
7673,14157189,conflict,
7672,14157211,conflict,
22036,14157211,conflict,
22032,14157211,conflict,
22036,14157214,conflict,
7673,14157214,conflict,
7672,14157226,conflict,
27632,14157226,conflict,
22036,14157226,conflict,
22030,14157373,conflict,
19152,14157373,conflict,
16875,14158338,conflict,
19589,14158861,conflict,
22860,14159744,conflict,
22030,14159983,conflict,
22032,14159983,conflict,
22036,14159983,conflict,
7673,14159983,conflict,
16785,14160561,conflict,
16785,14161514,conflict,
8143,14162812,conflict,
19633,14164273,conflict,
19711,14164301,conflict,
22446,14169203,conflict,
13915,14169203,conflict,
19589,14169909,conflict,
25286,14170034,conflict,
22742,14170088,conflict,
19588,14170088,conflict,
22775,14170088,conflict,
25279,14170570,conflict,
8145,14170570,conflict,
11043,14171073,participant_in,
13892,14171424,conflict,
19665,14171699,conflict,
24061,14172010,participant_in,
19649,14172661,conflict,
22030,14173626,conflict,
22036,14173626,conflict,
25279,14173765,conflict,
19626,14173803,conflict,
16785,14174177,conflict,
19711,14174365,conflict,
21108,14175131,participant_in,
24921,14175131,participant_in,
5847,14175181,significant_event,
25278,14175215,significant_event,
19589,14175495,conflict,
16368,14175981,conflict,
16785,14176486,conflict,
15708,14176556,conflict,
18668,14176556,conflict,
10006,14176556,conflict,
24926,14176556,conflict,
7747,14176765,significant_event,
10652,14176926,significant_event,
16785,14177080,conflict,
22541,14177470,conflict,
16368,14178916,conflict,
5194,14179002,conflict,
8792,14179503,conflict,
7001,14179503,conflict,
19588,14179559,conflict,
16785,14180105,conflict,
19633,14180109,conflict,
22478,14180253,conflict,
16785,14180253,conflict,
13893,14180253,conflict,
16785,14180374,conflict,
22775,14180965,conflict,
16742,14181056,conflict,
5825,14181056,conflict,
19711,14181337,conflict,
14074,14181608,conflict,
11108,14181757,conflict,
11080,14181979,conflict,
12826,14182185,conflict,
15708,14182185,conflict,
16375,14182185,conflict,
16785,14183134,conflict,
8114,14183144,conflict,
17496,14183164,conflict,
25763,14183164,conflict,
11056,14183168,conflict,
25303,14183168,conflict,
16785,14183168,conflict,
17204,14183372,conflict,
6068,14183372,conflict,
5574,14183372,conflict,
8114,14183373,conflict,
16785,14183904,conflict,
12826,14183975,conflict,
16987,14184786,conflict,
22493,14185034,conflict,
16987,14185224,conflict,
5688,14185259,conflict,
22030,14185281,conflict,
16368,14185309,conflict,
5688,14185329,conflict,
5688,14185337,conflict,
16987,14185609,conflict,
16757,14185918,conflict,
16785,14186069,conflict,
16785,14186386,conflict,
16368,14186866,conflict,
23452,14186936,conflict,
16987,14187031,conflict,
16987,14187128,conflict,
16987,14187680,conflict,
8170,14188720,conflict,
16987,14188778,conflict,
5194,14189057,conflict,
19589,14189078,conflict,
22478,14190186,conflict,
25278,14190186,participant_in,
16987,14191044,conflict,
16987,14191045,conflict,
16987,14191051,conflict,
16785,14191977,conflict,
16790,14192245,conflict,
11257,14192245,conflict,
8640,14192245,conflict,
12826,14192649,conflict,
16368,14192649,conflict,
8143,14193142,conflict,
16742,14194207,conflict,
19629,14194490,conflict,
19589,14196757,conflict,
5421,14201526,conflict,
16785,14215853,conflict,
10741,14219252,conflict,
22521,14219252,conflict,
19589,14219299,conflict,
22478,14219386,conflict,
19629,14219477,conflict,
8124,14219481,conflict,
19665,14219986,conflict,
16785,14220114,conflict,
13350,14220117,conflict,
15708,14220256,conflict,
16368,14220256,conflict,
13852,14221004,conflict,
19588,14221143,conflict,
16785,14221449,conflict,
11029,14221572,conflict,
22500,14221578,conflict,
22478,14221579,conflict,
16785,14221579,conflict,
22529,14221586,conflict,
8170,14221586,conflict,
13890,14221588,conflict,
16368,14221593,conflict,
16793,14221597,conflict,
8285,14221597,conflict,
19872,14221597,conflict,
22478,14221608,conflict,
22478,14221613,conflict,
16368,14221618,conflict,
16785,14221619,conflict,
22478,14221621,conflict,
16785,14221621,conflict,
16785,14221674,conflict,
22704,14222369,participant_in,
19633,14222369,participant_in,
16785,14222647,conflict,
22478,14222681,conflict,
16757,14223116,conflict,
25303,14223680,conflict,
16785,14223680,conflict,
16742,14223689,conflict,
16742,14223797,conflict,
19588,14224248,conflict,
19588,14224363,conflict,
19711,14224468,conflict,
16742,14224606,conflict,
22540,14225292,conflict,
22645,14225292,conflict,
16799,14225292,conflict,
19613,14225594,conflict,
25303,14226617,conflict,
19633,14226624,conflict,
19633,14227390,conflict,
16785,14227522,conflict,
16368,14227719,conflict,
16785,14228088,conflict,
5391,14228495,conflict,
5391,14228762,conflict,
16368,14228964,significant_event,
11029,14228964,conflict,
16785,14229221,conflict,
19589,14232002,conflict,
19589,14235372,conflict,
19589,14235722,conflict,
8124,14236005,conflict,
8130,14236005,conflict,
5391,14239035,conflict,
25286,14239358,conflict,
25279,14239649,conflict,
22478,14239888,conflict,
25307,14240067,conflict,
22637,14240067,conflict,
22478,14240255,conflict,
25383,14240576,conflict,
16368,14240629,conflict,
8937,14240755,significant_event,
16742,14240756,significant_event,
16742,14240757,significant_event,
16741,14240886,conflict,
16368,14240961,conflict,
19588,14241514,conflict,
19633,14245650,conflict,
13540,14247105,conflict,
5404,14247191,significant_event,
16850,14247254,conflict,
19589,14248620,conflict,
14153,14248620,conflict,
25279,14248620,conflict,
8145,14248620,conflict,
16987,14252938,conflict,
16368,14254209,conflict,
19597,14255006,conflict,
16368,14255102,conflict,
16368,14255135,conflict,
16785,14256040,conflict,
19711,14256081,conflict,
16785,14256424,conflict,
19629,14257907,conflict,
16785,14258328,conflict,
8127,14258854,conflict,
19597,14259014,conflict,
16368,14259285,conflict,
5574,14259684,conflict,
27751,14259709,significant_event,
25279,14260138,conflict,
8145,14260138,conflict,
25286,14260568,conflict,
27751,14260574,significant_event,
22472,14261269,conflict,
11029,14261354,conflict,
16368,14261354,conflict,
16785,14261457,conflict,
24830,14261481,significant_event,
16784,14261481,conflict,
22619,14261482,conflict,
16785,14261577,conflict,
22446,14261597,conflict,
16744,14261726,conflict,
11870,14261755,conflict,
16742,14261987,conflict,
22030,14262160,conflict,
19935,14262188,conflict,
14381,14262431,conflict,
9148,14262463,conflict,
22478,14262639,conflict,
19711,14262715,conflict,
16368,14262716,conflict,
16757,14262894,conflict,
7768,14263152,conflict,
15708,14263152,conflict,
13508,14263152,conflict,
19617,14263293,conflict,
19626,14263698,conflict,
27161,14263698,conflict,
7673,14264060,participant_in,
22030,14264060,participant_in,
27751,14266139,significant_event,
16785,14266326,conflict,
16785,14266558,conflict,
27751,14267160,participant_in,
19589,14267319,conflict,
16785,14267392,conflict,
19604,14267406,conflict,
16785,14267665,conflict,
5202,14268598,conflict,
19711,14273242,conflict,
16785,14273858,conflict,
19649,14274189,conflict,
12908,14274189,conflict,
7803,14274189,conflict,
19868,14274302,conflict,
17221,14278667,participant_in,
16785,14279512,conflict,
22478,14280418,conflict,
13854,14280418,conflict,
8285,14280418,conflict,
5421,14280418,conflict,
16785,14281601,conflict,
22478,14281639,conflict,
19589,14281648,conflict,
14441,14281648,conflict,
13840,14281980,participant_in,
19589,14282308,conflict,
22717,14282432,conflict,
15708,14282873,conflict,
16368,14282873,conflict,
13630,14283608,conflict,
16785,14283886,conflict,
16785,14284175,conflict,
5200,14285915,participant_in,
17080,14285923,conflict,
16785,14286254,conflict,
16785,14286411,conflict,
16368,14287134,conflict,
16368,14287175,conflict,
11025,14287528,conflict,
22500,14287716,conflict,
19589,14287759,conflict,
17051,14287809,conflict,
19633,14287809,conflict,
19633,14287811,conflict,
16785,14287991,conflict,
16785,14288089,conflict,
16937,14288089,participant_in,
5218,14289758,conflict,
22529,14289758,conflict,
16368,14289776,conflict,
12826,14289776,conflict,
16368,14289803,conflict,
12826,14289803,conflict,
16368,14289804,conflict,
12826,14289804,conflict,
16368,14289805,conflict,
12826,14289805,conflict,
16368,14289806,conflict,
12826,14289806,conflict,
16368,14289807,conflict,
12826,14289807,conflict,
16368,14289808,conflict,
12826,14289808,conflict,
16368,14289809,conflict,
12826,14289809,conflict,
16368,14289810,conflict,
12826,14289810,conflict,
16368,14289811,conflict,
12826,14289811,conflict,
16368,14289812,conflict,
12826,14289812,conflict,
16368,14289813,conflict,
12826,14289813,conflict,
16368,14289814,conflict,
12826,14289814,conflict,
16368,14289815,conflict,
12826,14289815,conflict,
16368,14289816,conflict,
12826,14289816,conflict,
16368,14289834,conflict,
12826,14289834,conflict,
16368,14289835,conflict,
12826,14289835,conflict,
16368,14289836,conflict,
12826,14289836,conflict,
16368,14289837,conflict,
12826,14289837,conflict,
16368,14289838,conflict,
12826,14289838,conflict,
16368,14289839,conflict,
12826,14289839,conflict,
16368,14289840,conflict,
12826,14289840,conflict,
16368,14289841,conflict,
12826,14289841,conflict,
16368,14289842,conflict,
12826,14289842,conflict,
16368,14289843,conflict,
12826,14289843,conflict,
16368,14289844,conflict,
12826,14289844,conflict,
16368,14289845,conflict,
12826,14289845,conflict,
16368,14289846,conflict,
12826,14289846,conflict,
16368,14289848,conflict,
12826,14289848,conflict,
16368,14289849,conflict,
12826,14289849,conflict,
16368,14289850,conflict,
12826,14289850,conflict,
16368,14289851,conflict,
12826,14289851,conflict,
16368,14289852,conflict,
12826,14289852,conflict,
16368,14289853,conflict,
12826,14289853,conflict,
7768,14289853,conflict,
16368,14289854,conflict,
12826,14289854,conflict,
16368,14289855,conflict,
12826,14289855,conflict,
16368,14289856,conflict,
12826,14289856,conflict,
16368,14289857,conflict,
12826,14289857,conflict,
16368,14289858,conflict,
12826,14289858,conflict,
16368,14289859,conflict,
12826,14289859,conflict,
16368,14289860,conflict,
12826,14289860,conflict,
16368,14289861,conflict,
12826,14289861,conflict,
16368,14289862,conflict,
12826,14289862,conflict,
16368,14289863,conflict,
12826,14289863,conflict,
16368,14289864,conflict,
12826,14289864,conflict,
16368,14289867,conflict,
12826,14289867,conflict,
16368,14289868,conflict,
12826,14289868,conflict,
16368,14289869,conflict,
12826,14289869,conflict,
16368,14289870,conflict,
12826,14289870,conflict,
16368,14289871,conflict,
12826,14289871,conflict,
16368,14289872,conflict,
12826,14289872,conflict,
16368,14289874,conflict,
12826,14289874,conflict,
16368,14289875,conflict,
12826,14289875,conflict,
16368,14289876,conflict,
12826,14289876,conflict,
16368,14289877,conflict,
12826,14289877,conflict,
16368,14289878,conflict,
12826,14289878,conflict,
16368,14289879,conflict,
12826,14289879,conflict,
16368,14289880,conflict,
12826,14289880,conflict,
16368,14289881,conflict,
12826,14289881,conflict,
16368,14289882,conflict,
12826,14289882,conflict,
16368,14289883,conflict,
12826,14289883,conflict,
16368,14289884,conflict,
12826,14289884,conflict,
16368,14289886,conflict,
12826,14289886,conflict,
16368,14289887,conflict,
12826,14289887,conflict,
16368,14289888,conflict,
12826,14289888,conflict,
16368,14289889,conflict,
12826,14289889,conflict,
16368,14289890,conflict,
12826,14289890,conflict,
16368,14289891,conflict,
12826,14289891,conflict,
16368,14289892,conflict,
12826,14289892,conflict,
16368,14289893,conflict,
12826,14289893,conflict,
16368,14289894,conflict,
12826,14289894,conflict,
16368,14289895,conflict,
12826,14289895,conflict,
16368,14289896,conflict,
12826,14289896,conflict,
16368,14289897,conflict,
12826,14289897,conflict,
16368,14289898,conflict,
12826,14289898,conflict,
16368,14289899,conflict,
12826,14289899,conflict,
16368,14289900,conflict,
12826,14289900,conflict,
16368,14289901,conflict,
12826,14289901,conflict,
16368,14289902,conflict,
12826,14289902,conflict,
16368,14289903,conflict,
12826,14289903,conflict,
16368,14289904,conflict,
12826,14289904,conflict,
16368,14289905,conflict,
12826,14289905,conflict,
16368,14289906,conflict,
12826,14289906,conflict,
16368,14289907,conflict,
12826,14289907,conflict,
16368,14289908,conflict,
12826,14289908,conflict,
16368,14289909,conflict,
12826,14289909,conflict,
16368,14289910,conflict,
12826,14289910,conflict,
16368,14289911,conflict,
12826,14289911,conflict,
16368,14289912,conflict,
12826,14289912,conflict,
16368,14289913,conflict,
12826,14289913,conflict,
16368,14289914,conflict,
12826,14289914,conflict,
16368,14289915,conflict,
12826,14289915,conflict,
16368,14289916,conflict,
12826,14289916,conflict,
16368,14289917,conflict,
12826,14289917,conflict,
16368,14289918,conflict,
12826,14289918,conflict,
16368,14289919,conflict,
12826,14289919,conflict,
16368,14289920,conflict,
12826,14289920,conflict,
16368,14289925,conflict,
12826,14289925,conflict,
16368,14289926,conflict,
12826,14289926,conflict,
16368,14289930,conflict,
12826,14289930,conflict,
16368,14289939,conflict,
12826,14289939,conflict,
16368,14289940,conflict,
12826,14289940,conflict,
16368,14289941,conflict,
12826,14289941,conflict,
16368,14289942,conflict,
12826,14289942,conflict,
16368,14289943,conflict,
12826,14289943,conflict,
16368,14289944,conflict,
12826,14289944,conflict,
16368,14289945,conflict,
12826,14289945,conflict,
16368,14289946,conflict,
12826,14289946,conflict,
16368,14289947,conflict,
12826,14289947,conflict,
16368,14289949,conflict,
12826,14289949,conflict,
16368,14289950,conflict,
12826,14289950,conflict,
16368,14289951,conflict,
12826,14289951,conflict,
16368,14289952,conflict,
12826,14289952,conflict,
16368,14289953,conflict,
12826,14289953,conflict,
16368,14289954,conflict,
12826,14289954,conflict,
16368,14289955,conflict,
12826,14289955,conflict,
16368,14289956,conflict,
12826,14289956,conflict,
16368,14289958,conflict,
12826,14289958,conflict,
16368,14289959,conflict,
12826,14289959,conflict,
16368,14289960,conflict,
12826,14289960,conflict,
16368,14289961,conflict,
12826,14289961,conflict,
16368,14289962,conflict,
12826,14289962,conflict,
16368,14289963,conflict,
12826,14289963,conflict,
16368,14289964,conflict,
12826,14289964,conflict,
16368,14289965,conflict,
12826,14289965,conflict,
16368,14289966,conflict,
12826,14289966,conflict,
16368,14289967,conflict,
12826,14289967,conflict,
16368,14289968,conflict,
12826,14289968,conflict,
16368,14289969,conflict,
12826,14289969,conflict,
16368,14289970,conflict,
12826,14289970,conflict,
16368,14289971,conflict,
12826,14289971,conflict,
16368,14289972,conflict,
12826,14289972,conflict,
16368,14289973,conflict,
12826,14289973,conflict,
16368,14289974,conflict,
12826,14289974,conflict,
16368,14289975,conflict,
12826,14289975,conflict,
16368,14289976,conflict,
12826,14289976,conflict,
16368,14289977,conflict,
12826,14289977,conflict,
12826,14289978,conflict,
12826,14289979,conflict,
12826,14289980,conflict,
12826,14289981,conflict,
12826,14289982,conflict,
12826,14289983,conflict,
12826,14289984,conflict,
12826,14289985,conflict,
8124,14290308,conflict,
8130,14290308,conflict,
11029,14290445,conflict,
16368,14290445,conflict,
12826,14290641,conflict,
12826,14290642,conflict,
25290,14290657,significant_event,
5381,14291945,conflict,
22742,14291945,conflict,
19589,14292105,conflict,
22512,14292390,conflict,
25538,14292390,conflict,
16786,14292758,conflict,
14475,14293001,conflict,
22512,14294069,conflict,
18316,14294069,conflict,
20856,14294069,conflict,
5246,14294069,conflict,
25303,14294442,conflict,
16392,14294489,conflict,
5194,14298279,conflict,
25279,14299342,conflict,
22036,14300174,conflict,
11230,14300206,conflict,
22036,14300329,conflict,
7672,14300329,conflict,
27632,14300329,conflict,
22032,14300329,conflict,
7673,14300329,conflict,
6617,14300744,conflict,
19604,14300863,conflict,
14493,14302141,conflict,
25289,14302141,conflict,
12826,14302154,conflict,
12826,14302155,conflict,
12826,14302156,conflict,
12826,14302157,conflict,
12826,14302158,conflict,
12826,14302159,conflict,
12826,14302160,conflict,
12826,14302161,conflict,
12826,14302162,conflict,
12826,14302163,conflict,
12826,14302164,conflict,
16757,14302170,conflict,
7752,14302182,conflict,
7813,14302210,conflict,
25574,14302350,conflict,
16742,14302350,conflict,
16785,14302350,conflict,
16742,14302374,conflict,
16785,14302374,conflict,
16785,14302444,conflict,
5207,14302570,conflict,
24559,14302570,conflict,
18424,14302570,conflict,
19633,14303179,conflict,
16850,14303304,conflict,
22478,14303643,conflict,
16785,14303643,conflict,
16751,14303876,conflict,
22446,14305142,conflict,
22478,14305157,conflict,
16785,14305157,conflict,
11109,14305317,conflict,
16785,14305363,conflict,
16785,14305859,conflict,
16742,14306089,conflict,
10653,14306592,conflict,
25286,14306602,conflict,
22030,14306748,conflict,
27632,14306748,conflict,
22472,14306833,conflict,
5391,14307138,conflict,
11288,14307138,conflict,
22473,14307848,conflict,
22478,14307962,conflict,
22742,14308306,conflict,
19625,14308366,significant_event,
22036,14308391,conflict,
19589,14310678,conflict,
14153,14310678,conflict,
25279,14310678,conflict,
8145,14310678,conflict,
16850,14310711,conflict,
11007,14311171,significant_event,
11288,14311215,conflict,
22478,14312001,conflict,
20279,14312482,conflict,
15708,14312575,conflict,
16368,14312575,conflict,
10006,14312575,conflict,
18668,14312575,conflict,
16375,14312575,conflict,
10653,14312575,conflict,
11729,14316972,significant_event,
26149,14317224,conflict,
22478,14317363,conflict,
14759,14317363,conflict,
16785,14317363,conflict,
13854,14317910,conflict,
8285,14317910,conflict,
11029,14318069,participant_in,
19711,14318172,conflict,
20023,14318342,conflict,
16785,14318398,conflict,
16368,14318824,conflict,
16785,14318853,conflict,
22478,14318880,conflict,
19593,14318938,conflict,
16368,14318938,conflict,
19809,14318948,conflict,
17743,14319157,conflict,
16785,14319157,conflict,
22478,14319192,conflict,
24830,14319396,significant_event,
19633,14319580,conflict,
18672,14320450,significant_event,
25303,14320450,conflict,
19588,14320562,conflict,
19588,14320737,conflict,
19589,14323825,conflict,
25279,14323825,conflict,
24512,14324260,significant_event,
16785,14325931,conflict,
11288,14326306,conflict,
19589,14326331,conflict,
5294,14326592,conflict,
19589,14326618,conflict,
16785,14327153,conflict,
16368,14327736,conflict,
19589,14327760,conflict,
19588,14327867,conflict,
19588,14327884,conflict,
22514,14328431,conflict,
16785,14328566,conflict,
25286,14329220,conflict,
25286,14329221,conflict,
19665,14329742,conflict,
16757,14330883,conflict,
19589,14331053,conflict,
16785,14331058,conflict,
19633,14331808,conflict,
19633,14332375,conflict,
16757,14332376,conflict,
5332,14332578,conflict,
19711,14332656,conflict,
19589,14332733,conflict,
22544,14333430,significant_event,
22478,14333637,conflict,
11323,14333637,conflict,
20049,14333956,conflict,
22473,14335735,conflict,
25543,14335735,conflict,
20155,14335738,conflict,
16962,14335738,conflict,
25319,14335738,conflict,
22541,14335741,conflict,
5451,14335741,conflict,
16962,14335741,conflict,
25319,14335742,conflict,
5391,14335883,conflict,
16785,14336064,conflict,
22717,14336774,conflict,
17671,14336774,conflict,
17735,14336774,significant_event,
6204,14336774,significant_event,
21182,14336774,significant_event,
25811,14336774,significant_event,
16785,14336891,conflict,
10741,14336937,conflict,
22521,14336937,conflict,
27683,14336937,conflict,
16785,14337085,conflict,
5246,14337289,conflict,
8679,14338057,conflict,
5386,14338501,conflict,
5199,14338501,conflict,
16495,14338845,conflict,
19588,14339488,conflict,
10792,14339491,significant_event,
16495,14339507,conflict,
16785,14340481,conflict,
19633,14341758,conflict,
25482,14341887,significant_event,
19625,14342877,conflict,
16742,14343503,conflict,
11029,14343686,conflict,
16368,14343686,conflict,
25400,14344230,significant_event,
25299,14344670,conflict,
16742,14344698,conflict,
16368,14344705,significant_event,
5265,14344803,conflict,
9569,14344803,conflict,
13893,14344854,conflict,
19633,14344872,conflict,
25949,14344872,significant_event,
25811,14344872,significant_event,
15708,14345036,conflict,
16368,14345036,conflict,
8302,14345073,conflict,
14321,14345073,conflict,
13854,14345073,conflict,
16892,14345073,conflict,
5421,14345073,conflict,
21016,14345171,participant_in,
14267,14345943,conflict,
19589,14346603,conflict,
19589,14348282,conflict,
14153,14348282,conflict,
22030,14348560,participant_in,
16757,14348615,conflict,
16495,14348696,significant_event,
16495,14348697,significant_event,
16495,14348698,significant_event,
16495,14348699,significant_event,
16495,14348700,significant_event,
16495,14348701,significant_event,
16495,14348717,significant_event,
16495,14348718,significant_event,
22478,14348997,conflict,
13893,14348997,conflict,
5391,14349007,conflict,
16526,14349017,significant_event,
11080,14354318,conflict,
19711,14355239,conflict,
16850,14355247,conflict,
22478,14355558,conflict,
16793,14355558,conflict,
22494,14355558,conflict,
14321,14355558,conflict,
17789,14355558,conflict,
8285,14355558,conflict,
16892,14355558,conflict,
5421,14355558,conflict,
19589,14355563,conflict,
25279,14355563,conflict,
22490,14355767,participant_in,
12826,14356034,conflict,
14493,14356170,conflict,
25289,14356170,conflict,
19626,14356170,conflict,
22493,14356517,conflict,
22478,14356568,conflict,
5391,14356700,conflict,
16368,14357084,conflict,
19711,14357880,conflict,
5539,14358250,conflict,
13630,14358387,conflict,
13630,14358940,conflict,
8736,14359455,conflict,
8736,14359516,conflict,
16368,14359749,conflict,
16368,14359797,conflict,
19589,14359818,conflict,
13630,14359914,conflict,
13630,14360347,conflict,
13630,14360447,conflict,
22478,14360543,conflict,
14070,14360543,conflict,
16785,14360543,conflict,
22742,14360889,conflict,
13630,14361306,conflict,
13630,14361310,conflict,
13853,14361365,conflict,
13630,14361510,conflict,
16792,14361536,conflict,
16755,14361536,conflict,
13630,14361559,conflict,
13630,14361621,conflict,
13630,14361628,conflict,
13630,14361674,conflict,
13630,14361822,conflict,
13630,14361829,conflict,
13630,14361845,conflict,
13630,14361900,conflict,
13630,14361932,conflict,
13630,14361934,conflict,
13630,14361935,conflict,
22478,14362143,conflict,
13630,14362246,conflict,
11052,14362255,conflict,
13630,14362322,conflict,
16368,14362452,conflict,
13630,14362571,conflict,
13864,14362571,conflict,
13630,14362584,conflict,
5546,14363125,conflict,
11287,14363125,conflict,
19596,14363195,conflict,
8302,14363227,conflict,
13854,14363227,conflict,
8285,14363227,conflict,
22030,14364438,conflict,
25279,14364571,conflict,
22993,14364617,conflict,
13630,14364993,conflict,
16526,14365460,significant_event,
13164,14365480,conflict,
19626,14365480,conflict,
19633,14366450,conflict,
16742,14366450,conflict,
16785,14366450,conflict,
16368,14366599,conflict,
16368,14366944,conflict,
22478,14366955,conflict,
19593,14367033,conflict,
11196,14367135,conflict,
16368,14367135,conflict,
16368,14367292,conflict,
11870,14367486,conflict,
11108,14367893,conflict,
19711,14367920,conflict,
23160,14367923,conflict,
25286,14368001,conflict,
